zip_file,date,year,month,day,doy,doy_bin_label,doy_bin_center,group_id,group_code,group_label,index,n_valid_pixels,date_min,date_q10,date_median,date_q90,date_max,date_mean
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,7583,0.3320158123970032,0.6839978098869324,0.7883168458938599,0.8572407960891724,0.9222052693367004,0.777351975440979
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDRE,7583,0.030614027753472328,0.29486024379730225,0.3935314118862152,0.48898786306381226,0.6049665212631226,0.3892141282558441
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDVI,6112,-0.1335950344800949,0.18554499745368958,0.42879733443260193,0.5821468234062195,0.7729175686836243,0.40489059686660767
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDMI,6112,0.2407212108373642,0.4660228192806244,0.62553870677948,0.8230884671211243,0.9728671908378601,0.6322007775306702
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NBR,6112,0.40693575143814087,0.6060115694999695,0.74247145652771,0.8594794869422913,0.9970002174377441,0.7367534637451172
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDRE,6112,-0.07745825499296188,0.1319131851196289,0.3177374601364136,0.42022520303726196,0.5562553405761719,0.2950572371482849
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,3,FA_DOM_MO,Beech-dominated beech–spruce,NDVI,5130,-0.15394073724746704,0.1121678352355957,0.31500452756881714,0.4912407398223877,0.7417691349983215,0.30803337693214417
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,3,FA_DOM_MO,Beech-dominated beech–spruce,NDMI,5130,0.20281848311424255,0.4434587061405182,0.6377723217010498,0.8083779215812683,0.9557865858078003,0.6299429535865784
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,3,FA_DOM_MO,Beech-dominated beech–spruce,NBR,5130,0.3571428656578064,0.571770191192627,0.7324128150939941,0.8418160676956177,0.9654170870780945,0.7177274823188782
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,3,FA_DOM_MO,Beech-dominated beech–spruce,NDRE,5130,-0.10903270542621613,0.08531185984611511,0.22077129781246185,0.35414546728134155,0.5212523937225342,0.21850669384002686
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,4,FA_PURE,Pure beech,NDVI,870,-0.06954081356525421,0.03240346163511276,0.26911771297454834,0.41472452878952026,0.6466662287712097,0.24251127243041992
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,4,FA_PURE,Pure beech,NDMI,870,0.341880738735199,0.48349377512931824,0.6666793823242188,0.8326302766799927,0.9449254274368286,0.6609725952148438
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,4,FA_PURE,Pure beech,NBR,870,0.4364118278026581,0.6192901730537415,0.7343352437019348,0.8464101552963257,0.9402590990066528,0.732607901096344
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,4,FA_PURE,Pure beech,NDRE,870,-0.06420092284679413,0.02118045836687088,0.19191068410873413,0.2895994484424591,0.44237253069877625,0.17281967401504517
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,3412,-0.09458023309707642,0.19851231575012207,0.42415180802345276,0.6041565537452698,0.7433104515075684,0.4115564227104187
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,3412,0.34641340374946594,0.6278545260429382,0.7267537713050842,0.8280919194221497,0.9563636183738708,0.7272846698760986
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,5,MO_DOM_FA,Spruce-dominated spruce–beech,NBR,3412,0.321274071931839,0.7310433387756348,0.8077564239501953,0.8667242527008057,0.9976422786712646,0.8009120225906372
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,3412,-0.09007609635591507,0.15131843090057373,0.3075258135795593,0.4417800009250641,0.5211212038993835,0.2990351915359497
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDVI,6706,-0.1360071897506714,0.267158180475235,0.43008843064308167,0.5915400981903076,0.828303337097168,0.42565420269966125
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDMI,6706,0.25815528631210327,0.5942116379737854,0.7205768823623657,0.8302813768386841,0.9973792433738708,0.7153975367546082
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,6706,0.4125906825065613,0.7102234959602356,0.7989482879638672,0.8624525666236877,0.9595286250114441,0.7911315560340881
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,6706,-0.12273846566677094,0.19816623628139496,0.31499284505844116,0.4340406656265259,0.6864518523216248,0.31351128220558167
