group_code,group_label,index,doy_bin_label,doy_bin_center,n_dates,support_pixels_total,env_q_low,env_q_med,env_q_high,curve_min,curve_med,curve_max,median_of_date_q10,median_of_date_q90,min_of_date_min,max_of_date_max
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,121-150,136,5,196369,0.3969777226448059,0.40241023898124695,0.5316850900650024,0.3969777226448059,0.40241023898124695,0.5775094628334045,0.2625153958797455,0.5588995218276978,-0.5656712651252747,0.7461658716201782
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,151-180,166,1,42608,0.6792658567428589,0.6792658567428589,0.6792658567428589,0.6792658567428589,0.6792658567428589,0.6792658567428589,0.5955070853233337,0.7152852416038513,-0.10929124802350998,0.7766199111938477
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,181-210,196,6,249144,0.6474217772483826,0.667611837387085,0.6902055740356445,0.6449837684631348,0.667611837387085,0.7011658549308777,0.5615245997905731,0.709311842918396,-0.6504613757133484,0.841859757900238
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,211-240,226,9,375972,0.6678922295570373,0.6817423105239868,0.6955035209655762,0.6672449707984924,0.6817423105239868,0.7065219879150391,0.6088730692863464,0.7262604832649231,-0.4157191216945648,0.8190389275550842
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,241-270,256,2,85205,0.6606457352638244,0.6723182797431946,0.6839908242225647,0.6577275991439819,0.6723182797431946,0.6869089603424072,0.5681421458721161,0.716871827840805,-0.42758405208587646,0.8125541806221008
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,271-300,286,10,420827,0.54508838057518,0.6672770977020264,0.704444807767868,0.4982733726501465,0.6672770977020264,0.7111989855766296,0.5340029001235962,0.7430374622344971,-0.43696558475494385,0.8761996030807495
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,301-330,316,6,236862,0.5698230266571045,0.59456667304039,0.6163747608661652,0.5679334402084351,0.59456667304039,0.6218216419219971,0.36109210550785065,0.733046680688858,-0.42507752776145935,0.8873651623725891
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,061-090,76,1,40342,0.3216926157474518,0.3216926157474518,0.3216926157474518,0.3216926157474518,0.3216926157474518,0.3216926157474518,0.059588655829429626,0.4690989851951599,-0.583036482334137,0.7334767580032349
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,091-120,106,1,42295,0.2024463564157486,0.2024463564157486,0.2024463564157486,0.2024463564157486,0.2024463564157486,0.2024463564157486,0.002984804566949606,0.36051633954048157,-0.29649415612220764,0.6229821443557739
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,121-150,136,5,196369,0.14492107927799225,0.17295123636722565,0.27118868231773374,0.14492107927799225,0.17295123636722565,0.31153568625450134,0.04109124839305878,0.301435649394989,-0.6144396662712097,0.5337653756141663
